Year,Race,Driver,AvgLapTime,BestLapTime,Consistency,TotalLaps,FinalPosition,Driver_encoded,Race_encoded,GridPosition,TeamName,Team_encoded
2021,French Grand Prix,LEC,101.28161538461539,97.681,4.432665630776641,52.0,16,18,13,7,Ferrari,5
2021,French Grand Prix,MAZ,102.19234615384616,99.317,3.772510054741027,52.0,20,20,13,18,Haas F1 Team,6
2021,French Grand Prix,MSC,101.92128846153847,98.847,4.094467392577927,52.0,19,21,13,15,Haas F1 Team,6
2021,French Grand Prix,NOR,100.18494339622642,97.425,3.549750925255153,53.0,5,22,13,8,McLaren,8
2021,French Grand Prix,OCO,101.1324423076923,98.645,3.5018194117750783,52.0,14,23,13,11,Alpine,3
2021,French Grand Prix,PER,99.14303773584906,96.693,3.2228429098585534,53.0,3,24,13,4,Red Bull Racing,12
2021,French Grand Prix,RAI,101.31642307692307,97.992,3.8019818688707203,52.0,17,26,13,17,Alfa Romeo Racing,1
2021,French Grand Prix,RIC,100.40805660377359,98.324,3.3177132440600348,53.0,6,27,13,10,McLaren,8
2021,French Grand Prix,RUS,101.03498076923077,98.314,3.594996683793421,52.0,12,28,13,14,Williams,14
2021,French Grand Prix,SAI,100.85107547169811,98.931,3.158003202177558,53.0,11,29,13,5,Ferrari,5
2021,French Grand Prix,STR,100.71162264150944,97.828,3.694353973015991,53.0,10,31,13,19,Aston Martin,4
2021,French Grand Prix,TSU,101.11809615384615,98.98,3.7281098047218686,52.0,13,32,13,0,AlphaTauri,2
2021,French Grand Prix,VER,98.9767924528302,96.404,4.012504667423544,53.0,1,33,13,1,Red Bull Racing,12
2021,French Grand Prix,VET,100.47992452830188,97.138,3.5520564079084815,53.0,9,34,13,12,Aston Martin,4
2021,Hungarian Grand Prix,ALO,84.37027941176471,80.359,7.45617372933047,70.0,5,2,14,9,Alpine,3
2021,Hungarian Grand Prix,GAS,85.14202941176471,78.394,8.485152729028682,70.0,6,9,14,5,AlphaTauri,2
2021,Hungarian Grand Prix,GIO,86.39352238805971,82.736,11.151887609426444,69.0,14,10,14,0,Alfa Romeo Racing,1
2021,Hungarian Grand Prix,HAM,83.97120588235295,78.715,6.709170937857954,70.0,3,12,14,1,Mercedes,9
2021,Hungarian Grand Prix,LAT,85.35536764705883,82.831,7.444397065497539,70.0,8,16,14,18,Williams,14
2021,Hungarian Grand Prix,MSC,86.0221343283582,82.711,7.872741386342367,69.0,13,21,14,20,Haas F1 Team,6
2021,Hungarian Grand Prix,OCO,84.15729411764706,81.421,6.99095927493828,70.0,1,23,14,8,Alpine,3
2021,Hungarian Grand Prix,RAI,85.67376119402985,81.518,8.580707073516816,69.0,11,26,14,13,Alfa Romeo Racing,1
2021,Hungarian Grand Prix,RIC,85.99071641791045,82.802,8.560838520608748,69.0,12,27,14,11,McLaren,8
2021,Hungarian Grand Prix,RUS,85.31989705882353,82.112,7.482166685037018,70.0,9,28,14,17,Williams,14
2021,Hungarian Grand Prix,SAI,84.40711764705883,81.423,7.6277084850052645,70.0,4,29,14,15,Ferrari,5
2021,Hungarian Grand Prix,TSU,85.31864705882353,82.45,7.508044521064707,70.0,7,32,14,16,AlphaTauri,2
2021,Hungarian Grand Prix,VER,85.29720588235294,80.945,7.770882918312057,70.0,10,33,14,3,Red Bull Racing,12
2021,Hungarian Grand Prix,VET,84.20141176470588,81.459,7.096501415160991,70.0,2,34,14,10,Aston Martin,4
2021,Italian Grand Prix,ALO,90.6776862745098,85.472,11.632684813902932,53.0,8,2,15,10,Alpine,3
2021,Italian Grand Prix,BOT,90.3833137254902,84.827,13.3034453574857,53.0,4,4,15,19,Mercedes,9
2021,Italian Grand Prix,GAS,106.783,89.005,16.711671490308806,3.0,18,9,15,0,AlphaTauri,2
2021,Italian Grand Prix,GIO,92.10063461538462,85.718,13.551357441634213,53.0,13,10,15,7,Alfa Romeo Racing,1
2021,Italian Grand Prix,HAM,87.6894,85.87,3.8242143092841094,25.0,1,12,15,4,Mercedes,9
2021,Italian Grand Prix,KUB,90.91874509803921,85.849,11.199978567556528,53.0,14,14,15,17,Alfa Romeo Racing,1
2021,Italian Grand Prix,LAT,90.77005882352941,85.953,10.377018990850432,53.0,11,16,15,13,Williams,14
2021,Italian Grand Prix,LEC,87.71097959183673,85.319,4.73938510203678,53.0,5,18,15,5,Ferrari,5
2021,Italian Grand Prix,MAZ,94.47240000000001,87.202,12.418460174995474,41.0,16,20,15,16,Haas F1 Team,6
2021,Italian Grand Prix,MSC,92.5578076923077,86.707,11.140927767960802,53.0,15,21,15,18,Haas F1 Team,6
2021,Italian Grand Prix,NOR,89.1795,84.971,9.598508396557015,53.0,2,22,15,3,McLaren,8
2021,Italian Grand Prix,OCO,90.6901568627451,85.566,11.595800956160897,53.0,10,23,15,12,Alpine,3
2021,Italian Grand Prix,PER,90.14727450980394,85.156,13.122629035491983,53.0,3,24,15,8,Red Bull Racing,12
2021,Italian Grand Prix,RIC,87.77742857142857,84.812,4.8227468703011995,53.0,1,27,15,2,McLaren,8
2021,Italian Grand Prix,RUS,90.68282352941178,85.835,11.445599795040684,53.0,9,28,15,14,Williams,14
2021,Italian Grand Prix,SAI,90.48729411764705,85.559,12.895950527656531,53.0,6,29,15,6,Ferrari,5
2021,Italian Grand Prix,STR,90.61945098039214,85.853,11.722665219673766,53.0,7,31,15,9,Aston Martin,4
2021,Italian Grand Prix,VER,88.54992,85.173,6.006601104340675,25.0,8,33,15,1,Red Bull Racing,12
2021,Italian Grand Prix,VET,92.04692307692306,85.938,12.957917561220189,53.0,12,34,15,11,Aston Martin,4
2021,Mexico City Grand Prix,ALO,84.89678571428571,80.711,10.25735095600105,70.0,9,2,18,12,Alpine,3
2021,Mexico City Grand Prix,BOT,86.26114492753624,77.774,11.511457208664876,69.0,15,4,18,1,Mercedes,9
2021,Mexico City Grand Prix,GAS,84.2666338028169,80.51,10.056742663847022,71.0,4,9,18,5,AlphaTauri,2
2021,Mexico City Grand Prix,GIO,85.42978571428571,81.523,9.912320015205866,70.0,11,10,18,11,Alfa Romeo Racing,1
2021,Mexico City Grand Prix,HAM,83.60057746478873,79.82,10.231658470037244,71.0,2,12,18,2,Mercedes,9
2021,Mexico City Grand Prix,LAT,86.55617391304348,81.546,10.291896220923086,69.0,17,16,18,13,Williams,14
2021,Mexico City Grand Prix,LEC,84.50877464788732,80.665,10.004377673508998,71.0,5,18,18,8,Ferrari,5
2021,Mexico City Grand Prix,MAZ,87.7412205882353,81.402,10.144370821718073,68.0,18,20,18,15,Haas F1 Team,6
2021,Mexico City Grand Prix,NOR,84.93302857142857,80.617,10.464452283486931,70.0,10,22,18,18,McLaren,8
2021,Mexico City Grand Prix,OCO,85.60655714285714,81.348,10.199744570026668,70.0,13,23,18,19,Alpine,3
2021,Mexico City Grand Prix,PER,83.6174366197183,79.468,10.201523982414722,71.0,3,24,18,4,Red Bull Racing,12
2021,Mexico City Grand Prix,RAI,84.77492857142857,80.713,10.165297911645537,70.0,8,26,18,10,Alfa Romeo Racing,1
2021,Mexico City Grand Prix,RIC,85.44250000000001,81.069,10.626097805519377,70.0,12,27,18,7,McLaren,8
2021,Mexico City Grand Prix,RUS,86.34620289855073,82.016,9.814548505661968,69.0,16,28,18,16,Williams,14
2021,Mexico City Grand Prix,SAI,84.5930857142857,80.081,10.112052990056268,70.0,6,29,18,6,Ferrari,5
2021,Mexico City Grand Prix,STR,85.89908695652174,80.93,10.81237919856235,69.0,14,31,18,20,Aston Martin,4
2021,Mexico City Grand Prix,VER,83.36740845070423,78.999,10.221880477789455,71.0,1,33,18,3,Red Bull Racing,12
2021,Mexico City Grand Prix,VET,84.70205714285714,80.46,10.074336606181994,70.0,7,34,18,9,Aston Martin,4
2021,Monaco Grand Prix,ALO,77.70535064935065,75.026,3.041591761104162,77.0,13,2,20,17,Alpine,3
2021,Monaco Grand Prix,BOT,76.79299999999999,75.706,1.29381426686478,29.0,2,4,20,3,Mercedes,9
2021,Monaco Grand Prix,GAS,76.80405128205129,75.412,2.4394011395041018,78.0,6,9,20,6,AlphaTauri,2
2021,Monaco Grand Prix,GIO,77.65353246753247,75.331,2.7432325897916727,77.0,10,10,20,10,Alfa Romeo Racing,1
2021,Monaco Grand Prix,HAM,76.98783333333334,72.909,3.0370659218100466,78.0,7,12,20,7,Mercedes,9
2021,Monaco Grand Prix,LAT,78.04811688311688,75.573,3.1897580009429647,77.0,15,16,20,18,Williams,14
2021,Monaco Grand Prix,MAZ,79.66484,76.866,3.5617385332811047,75.0,17,20,20,19,Haas F1 Team,6
2021,Monaco Grand Prix,MSC,79.68425333333334,76.425,4.162328039117677,75.0,18,21,20,20,Haas F1 Team,6
2021,Monaco Grand Prix,NOR,76.36214102564102,74.67,2.4010872955044102,78.0,3,22,20,5,McLaren,8
2021,Monaco Grand Prix,OCO,77.64812987012986,75.316,2.5838900464968506,77.0,9,23,20,11,Alpine,3
2021,Monaco Grand Prix,PER,76.37576923076924,74.552,2.678354509977886,78.0,4,24,20,9,Red Bull Racing,12
2021,Monaco Grand Prix,RAI,77.6710909090909,74.971,2.9161314820450275,77.0,11,26,20,14,Alfa Romeo Racing,1
2021,Monaco Grand Prix,RIC,77.69901298701298,74.578,3.135572244816039,77.0,12,27,20,12,McLaren,8
2021,Monaco Grand Prix,RUS,78.03403896103896,75.539,3.2493644254707332,77.0,14,28,20,15,Williams,14
2021,Monaco Grand Prix,SAI,76.22805128205128,74.621,2.444746925512643,78.0,2,29,20,4,Ferrari,5
2021,Monaco Grand Prix,STR,77.16879220779221,74.674,2.6906742616991073,77.0,8,31,20,13,Aston Martin,4
2021,Monaco Grand Prix,TSU,78.05797402597402,74.037,3.237127397676856,77.0,16,32,20,16,AlphaTauri,2
2021,Monaco Grand Prix,VER,76.11307692307692,74.649,2.1884066241097764,78.0,1,33,20,2,Red Bull Racing,12
2021,Monaco Grand Prix,VET,76.78732051282051,75.316,2.4832687951416768,78.0,5,34,20,8,Aston Martin,4
2021,Portuguese Grand Prix,ALO,86.91256060606061,81.032,12.061653993135284,66.0,8,2,21,13,Alpine,3
2021,Portuguese Grand Prix,BOT,86.43865151515152,79.865,12.973077535943933,66.0,3,4,21,1,Mercedes,9
2021,Portuguese Grand Prix,GAS,87.08915151515151,82.014,12.105244319642159,66.0,10,9,21,9,AlphaTauri,2
2021,Portuguese Grand Prix,GIO,87.29789230769231,82.167,12.133958130391584,65.0,12,10,21,12,Alfa Romeo Racing,1
2021,Portuguese Grand Prix,HAM,85.93062121212121,80.933,12.726024964935375,66.0,1,12,21,2,Mercedes,9
2021,Portuguese Grand Prix,LAT,88.78,83.155,11.722725922225555,64.0,18,16,21,18,Williams,14
2021,Portuguese Grand Prix,LEC,86.77578787878788,81.496,12.244423890728838,66.0,6,18,21,8,Ferrari,5
2021,Portuguese Grand Prix,MAZ,89.70865625,83.641,12.11283486567595,64.0,19,20,21,20,Haas F1 Team,6
2021,Portuguese Grand Prix,MSC,88.732046875,82.755,11.835203077541884,64.0,17,21,21,19,Haas F1 Team,6
2021,Portuguese Grand Prix,NOR,86.70893939393939,81.696,12.316721414251054,66.0,5,22,21,7,McLaren,8
2021,Portuguese Grand Prix,OCO,86.89651515151515,81.886,12.267155228172289,66.0,7,23,21,6,Alpine,3
2021,Portuguese Grand Prix,PER,86.53266666666667,80.643,12.435440408932145,66.0,4,24,21,4,Red Bull Racing,12
2021,Portuguese Grand Prix,RIC,87.07257575757576,81.987,12.087708722322484,66.0,9,27,21,16,McLaren,8
2021,Portuguese Grand Prix,RUS,88.2979076923077,82.654,11.863381170806502,65.0,16,28,21,11,Williams,14
2021,Portuguese Grand Prix,SAI,87.1269090909091,82.325,12.214591111550877,66.0,11,29,21,5,Ferrari,5
2021,Portuguese Grand Prix,STR,87.38976923076923,81.97,11.99713461723418,65.0,14,31,21,17,Aston Martin,4
2021,Portuguese Grand Prix,TSU,87.63903076923077,82.058,11.985419673463198,65.0,15,32,21,14,AlphaTauri,2
2021,Portuguese Grand Prix,VER,86.37225757575759,79.849,12.832990514607994,66.0,2,33,21,3,Red Bull Racing,12
2021,Portuguese Grand Prix,VET,87.37890769230769,82.416,12.074308820439628,65.0,13,34,21,10,Aston Martin,4
2021,Qatar Grand Prix,ALO,89.96364912280701,86.682,4.286105431221199,57.0,3,2,22,3,Alpine,3
2021,Qatar Grand Prix,BOT,89.53842553191488,87.246,2.4838595033490525,48.0,12,4,22,6,Mercedes,9
2021,Qatar Grand Prix,GAS,90.70821428571428,87.019,5.449349287973534,56.0,11,9,22,2,AlphaTauri,2
2021,Qatar Grand Prix,GIO,91.60024999999999,87.823,5.389303980191605,56.0,15,10,22,18,Alfa Romeo Racing,1
2021,Qatar Grand Prix,HAM,88.92054385964911,85.084,5.046668802537598,57.0,1,12,22,1,Mercedes,9
2021,Qatar Grand Prix,LAT,91.19662,88.732,3.817553938995872,50.0,16,16,22,17,Williams,14
2021,Qatar Grand Prix,LEC,90.3788947368421,86.555,4.991745388582648,57.0,8,18,22,13,Ferrari,5
2021,Qatar Grand Prix,MAZ,92.8882909090909,87.34,4.876358852109375,55.0,18,20,22,20,Haas F1 Team,6
2021,Qatar Grand Prix,MSC,91.62842857142857,88.412,4.60956269610802,56.0,16,21,22,19,Haas F1 Team,6
2021,Qatar Grand Prix,NOR,90.52117857142856,85.746,5.187663811589751,56.0,9,22,22,4,McLaren,8
2021,Qatar Grand Prix,OCO,90.33405263157896,87.061,4.391376116163251,57.0,5,23,22,9,Alpine,3
2021,Qatar Grand Prix,PER,90.01363157894737,85.613,5.02891931600042,57.0,4,24,22,11,Red Bull Racing,12
2021,Qatar Grand Prix,RAI,91.16439285714286,86.358,5.460677079825344,56.0,14,26,22,16,Alfa Romeo Racing,1
2021,Qatar Grand Prix,RIC,91.10841071428571,87.198,4.55578126530869,56.0,12,27,22,14,McLaren,8
2021,Qatar Grand Prix,RUS,92.48198181818182,85.768,8.98551822428304,55.0,17,28,22,15,Williams,14
2021,Qatar Grand Prix,SAI,90.35757894736841,86.57,4.428446724414492,57.0,7,29,22,5,Ferrari,5
2021,Qatar Grand Prix,STR,90.34640350877193,87.356,4.570506422626833,57.0,6,31,22,12,Aston Martin,4
2021,Qatar Grand Prix,TSU,91.11423214285715,87.043,5.543791128136288,56.0,13,32,22,8,AlphaTauri,2
2021,Qatar Grand Prix,VER,89.37217543859649,83.196,6.822781128382657,57.0,2,33,22,7,Red Bull Racing,12
2021,Qatar Grand Prix,VET,90.60833928571428,86.434,4.904654840146654,56.0,10,34,22,10,Aston Martin,4
2021,Russian Grand Prix,ALO,104.19475471698114,98.686,8.309454070991059,53.0,6,2,23,6,Alpine,3
2021,Russian Grand Prix,BOT,103.9346037735849,98.216,5.616828677971035,53.0,5,4,23,16,Mercedes,9
2021,Russian Grand Prix,GAS,103.84325490196079,98.279,6.2949226582798845,52.0,13,9,23,11,AlphaTauri,2
2021,Russian Grand Prix,GIO,104.925,99.058,7.879050458018393,52.0,16,10,23,17,Alfa Romeo Racing,1
2021,Russian Grand Prix,HAM,102.6603962264151,97.575,6.171867428220085,53.0,1,12,23,4,Mercedes,9
2021,Russian Grand Prix,LAT,103.43434042553191,100.0,6.407962123580574,47.0,17,16,23,18,Williams,14
2021,Russian Grand Prix,LEC,103.90870588235295,98.994,8.327953324302714,52.0,15,18,23,19,Ferrari,5
2021,Russian Grand Prix,MAZ,107.0004705882353,101.713,8.618002198544493,51.0,18,20,23,15,Haas F1 Team,6
2021,Russian Grand Prix,MSC,104.44296875,100.276,4.39718844544993,32.0,20,21,23,14,Haas F1 Team,6
2021,Russian Grand Prix,NOR,102.63738461538462,97.423,6.7900251989305325,53.0,7,22,23,1,McLaren,8
2021,Russian Grand Prix,OCO,104.02417647058824,100.598,6.867536279353413,52.0,14,23,23,9,Alpine,3
2021,Russian Grand Prix,PER,104.35994339622641,99.215,9.181907453111455,53.0,9,24,23,8,Red Bull Racing,12
2021,Russian Grand Prix,RAI,104.33879245283019,100.289,6.567737461252685,53.0,8,26,23,13,Alfa Romeo Racing,1
2021,Russian Grand Prix,RIC,103.8982641509434,99.124,7.302015910141488,53.0,4,27,23,5,McLaren,8
2021,Russian Grand Prix,RUS,104.55758490566038,100.596,7.047744141087232,53.0,10,28,23,3,Williams,14
2021,Russian Grand Prix,SAI,103.83916981132074,99.294,7.177193944217842,53.0,3,29,23,2,Ferrari,5
2021,Russian Grand Prix,STR,104.66413207547168,100.464,8.589054481493687,53.0,11,31,23,7,Aston Martin,4
2021,Russian Grand Prix,TSU,106.5863076923077,99.96,11.793893026774436,52.0,17,32,23,12,AlphaTauri,2
2021,Russian Grand Prix,VER,103.66550943396226,98.396,6.231579367107761,53.0,2,33,23,20,Red Bull Racing,12
2021,Russian Grand Prix,VET,103.58172549019608,99.251,6.1968597662959315,52.0,12,34,23,10,Aston Martin,4
2021,Saudi Arabian Grand Prix,ALO,101.62562790697675,91.633,11.53359537967497,49.0,14,2,25,13,Alpine,3
2021,Saudi Arabian Grand Prix,BOT,99.27225,91.408,12.86392444391824,50.0,3,4,25,2,Mercedes,9
2021,Saudi Arabian Grand Prix,GAS,99.93597727272727,92.297,12.190233968582143,50.0,6,9,25,6,AlphaTauri,2
2021,Saudi Arabian Grand Prix,GIO,100.35797727272728,92.865,12.044945635890784,50.0,9,10,25,10,Alfa Romeo Racing,1
2021,Saudi Arabian Grand Prix,HAM,97.34811627906977,90.734,10.373436174073943,50.0,1,12,25,1,Mercedes,9
2021,Saudi Arabian Grand Prix,LAT,100.9099090909091,92.751,10.835909778866258,50.0,12,16,25,16,Williams,14
2021,Saudi Arabian Grand Prix,LEC,99.61145454545455,91.601,12.658456618981239,50.0,7,18,25,4,Ferrari,5
2021,Saudi Arabian Grand Prix,MAZ,106.72381818181817,97.043,15.548727798879115,11.0,16,20,25,20,Haas F1 Team,6
2021,Saudi Arabian Grand Prix,MSC,98.543,96.043,3.71918086219456,8.0,18,21,25,19,Haas F1 Team,6
2021,Saudi Arabian Grand Prix,NOR,99.67572727272727,91.914,11.0846166948942,50.0,10,22,25,7,McLaren,8
2021,Saudi Arabian Grand Prix,OCO,98.57027906976744,91.797,10.168291869302005,50.0,4,23,25,9,Alpine,3
2021,Saudi Arabian Grand Prix,PER,98.1371,94.138,9.843242695710934,10.0,5,24,25,5,Red Bull Racing,12
2021,Saudi Arabian Grand Prix,RAI,102.10018604651162,92.778,12.849402450912455,49.0,15,26,25,12,Alfa Romeo Racing,1
2021,Saudi Arabian Grand Prix,RIC,98.83997674418605,92.716,10.092013798021005,50.0,5,27,25,11,McLaren,8
2021,Saudi Arabian Grand Prix,RUS,106.90781818181819,96.13,18.370592009068094,11.0,17,28,25,14,Williams,14
2021,Saudi Arabian Grand Prix,SAI,100.03690909090909,91.851,12.465641365076495,50.0,8,29,25,15,Ferrari,5
2021,Saudi Arabian Grand Prix,STR,102.07802222222223,92.804,13.759237634947278,50.0,11,31,25,18,Aston Martin,4
2021,Saudi Arabian Grand Prix,TSU,100.0935238095238,92.506,11.605446570863855,49.0,13,32,25,8,AlphaTauri,2
2021,Saudi Arabian Grand Prix,VER,97.68348837209304,91.488,10.468423878211524,50.0,2,33,25,3,Red Bull Racing,12
2021,Saudi Arabian Grand Prix,VET,102.67934210526316,94.03,12.157242226569167,44.0,14,34,25,17,Aston Martin,4
2021,Spanish Grand Prix,ALO,87.04913846153846,81.182,7.894696294975753,65.0,17,2,27,10,Alpine,3
2021,Spanish Grand Prix,BOT,85.065,79.43,8.794681551938078,66.0,3,4,27,3,Mercedes,9
2021,Spanish Grand Prix,GAS,86.56047692307692,81.375,8.070556105195934,65.0,10,9,27,12,AlphaTauri,2
2021,Spanish Grand Prix,GIO,85.737015625,82.802,3.8266106827337856,65.0,15,10,27,14,Alfa Romeo Racing,1
2021,Spanish Grand Prix,HAM,84.66181818181819,80.665,9.635928702851302,66.0,1,12,27,1,Mercedes,9
2021,Spanish Grand Prix,LAT,87.04418461538462,82.905,6.8781829583934915,65.0,16,16,27,19,Williams,14
2021,Spanish Grand Prix,LEC,85.48933333333333,80.459,8.768469604797438,66.0,4,18,27,4,Ferrari,5
2021,Spanish Grand Prix,MAZ,88.14459375,84.04,6.715976421389426,64.0,19,20,27,20,Haas F1 Team,6
2021,Spanish Grand Prix,MSC,87.3655,82.637,7.019000123248242,64.0,18,21,27,18,Haas F1 Team,6
2021,Spanish Grand Prix,NOR,86.34253846153847,81.279,7.969051229751494,65.0,8,22,27,9,McLaren,8
2021,Spanish Grand Prix,OCO,86.55755384615385,83.311,7.871199628691397,65.0,9,23,27,5,Alpine,3
2021,Spanish Grand Prix,PER,85.6265303030303,79.483,8.558861795678743,66.0,5,24,27,8,Red Bull Racing,12
2021,Spanish Grand Prix,RAI,86.65886153846154,82.868,7.352999232619569,65.0,12,26,27,17,Alfa Romeo Racing,1
2021,Spanish Grand Prix,RIC,85.77951515151516,81.853,8.521664577809313,66.0,6,27,27,7,McLaren,8
2021,Spanish Grand Prix,RUS,86.8684923076923,83.208,6.546421467878163,65.0,14,28,27,15,Williams,14
2021,Spanish Grand Prix,SAI,85.79318181818182,81.568,8.119048274860218,66.0,7,29,27,6,Ferrari,5
2021,Spanish Grand Prix,STR,86.64103076923078,82.607,7.66170466094449,65.0,11,31,27,11,Aston Martin,4
2021,Spanish Grand Prix,TSU,88.1965,84.825,5.1775828626879585,6.0,16,32,27,16,AlphaTauri,2
2021,Spanish Grand Prix,VER,84.90183333333333,78.149,10.019820260299978,66.0,2,33,27,2,Red Bull Racing,12
2021,Spanish Grand Prix,VET,86.72378461538462,82.82,7.768756937833412,65.0,13,34,27,13,Aston Martin,4
2021,Styrian Grand Prix,ALO,71.14427142857143,69.749,2.2998510910928216,70.0,9,2,28,8,Alpine,3
2021,Styrian Grand Prix,BOT,70.22298591549296,68.619,2.267270243473783,71.0,3,4,28,5,Mercedes,9
2021,Styrian Grand Prix,GIO,71.39924285714285,69.723,2.655656120983905,70.0,15,10,28,15,Alfa Romeo Racing,1
2021,Styrian Grand Prix,HAM,70.06574647887324,67.058,3.0333481299821154,71.0,2,12,28,2,Mercedes,9
2021,Styrian Grand Prix,LAT,72.68279411764706,70.104,6.403720524351036,68.0,17,16,28,16,Williams,14
2021,Styrian Grand Prix,LEC,70.91081428571428,68.738,3.8265094560427104,70.0,7,18,28,7,Ferrari,5
2021,Styrian Grand Prix,MAZ,72.80616176470589,70.951,2.776910629653647,68.0,18,20,28,20,Haas F1 Team,6
2021,Styrian Grand Prix,MSC,72.20088405797101,70.005,2.713228907410288,69.0,16,21,28,19,Haas F1 Team,6
2021,Styrian Grand Prix,NOR,70.63258571428571,68.903,2.5306572697985543,70.0,5,22,28,3,McLaren,8
2021,Styrian Grand Prix,OCO,71.29941428571428,69.576,2.4046709105818875,70.0,14,23,28,17,Alpine,3
2021,Styrian Grand Prix,PER,70.23040845070423,67.894,3.0985040195804374,71.0,4,24,28,4,Red Bull Racing,12
2021,Styrian Grand Prix,RAI,71.18868571428571,69.128,2.4751951792041114,70.0,11,26,28,18,Alfa Romeo Racing,1
2021,Styrian Grand Prix,RIC,71.27865714285714,69.305,2.545246560680985,70.0,13,27,28,13,McLaren,8
2021,Styrian Grand Prix,RUS,74.0403888888889,70.499,8.868107387963029,36.0,18,28,28,10,Williams,14
2021,Styrian Grand Prix,SAI,70.73204285714286,68.609,2.551601210469037,70.0,6,29,28,12,Ferrari,5
2021,Styrian Grand Prix,STR,72.19070588235294,69.787,8.941775617615653,70.0,8,31,28,9,Aston Martin,4
2021,Styrian Grand Prix,TSU,71.1539142857143,69.65,2.3572958146494787,70.0,10,32,28,11,AlphaTauri,2
2021,Styrian Grand Prix,VER,69.56232394366198,68.017,2.1458296548997273,71.0,1,33,28,1,Red Bull Racing,12
2021,Styrian Grand Prix,VET,71.26014285714285,69.821,2.3500776939713766,70.0,12,34,28,14,Aston Martin,4
2021,São Paulo Grand Prix,ALO,79.48371428571429,73.922,11.94893821508459,70.0,9,2,29,12,Alpine,3
2021,São Paulo Grand Prix,BOT,78.2595352112676,72.526,12.850018512305729,71.0,3,4,29,1,Mercedes,9
2021,São Paulo Grand Prix,GAS,79.24347142857143,73.227,12.310846000105041,70.0,7,9,29,7,AlphaTauri,2
2021,São Paulo Grand Prix,GIO,80.04875714285716,74.227,11.937858882910357,70.0,14,10,29,13,Alfa Romeo Racing,1
2021,São Paulo Grand Prix,HAM,78.06832394366197,71.982,13.015931474021308,71.0,1,12,29,10,Mercedes,9
2021,São Paulo Grand Prix,LAT,80.16661428571427,74.616,11.656975349478259,70.0,16,16,29,16,Williams,14
2021,São Paulo Grand Prix,LEC,78.76574647887324,72.822,12.634122574224266,71.0,5,18,29,6,Ferrari,5
2021,São Paulo Grand Prix,MAZ,80.84157971014493,74.954,11.29394867435627,69.0,17,20,29,19,Haas F1 Team,6
2021,São Paulo Grand Prix,MSC,81.38297101449275,73.793,13.155540073170492,69.0,18,21,29,18,Haas F1 Team,6
2021,São Paulo Grand Prix,NOR,79.52652857142857,73.761,10.135132552019138,70.0,10,22,29,5,McLaren,8
2021,São Paulo Grand Prix,OCO,79.4767,74.43,12.046770209226741,70.0,8,23,29,8,Alpine,3
2021,São Paulo Grand Prix,PER,78.63085915492958,71.01,13.264373283666696,71.0,4,24,29,4,Red Bull Racing,12
2021,São Paulo Grand Prix,RAI,79.6277,72.621,11.686751101760176,70.0,12,26,29,0,Alfa Romeo Racing,1
2021,São Paulo Grand Prix,RIC,81.37783673469389,74.443,14.090520456065104,49.0,10,27,29,11,McLaren,8
2021,São Paulo Grand Prix,RUS,80.01341428571429,74.355,11.125910221018755,70.0,13,28,29,17,Williams,14
2021,São Paulo Grand Prix,SAI,78.79818309859155,72.71,12.594119830086074,71.0,6,29,29,3,Ferrari,5
2021,São Paulo Grand Prix,STR,82.16448936170214,75.344,13.735106950838476,47.0,14,31,29,14,Aston Martin,4
2021,São Paulo Grand Prix,TSU,80.10931428571429,74.204,10.188965539708052,70.0,15,32,29,15,AlphaTauri,2
2021,São Paulo Grand Prix,VER,78.21615492957746,72.486,13.222371578554599,71.0,2,33,29,2,Red Bull Racing,12
2021,São Paulo Grand Prix,VET,79.54492857142857,73.634,12.363997414561677,70.0,11,34,29,9,Aston Martin,4
2021,Turkish Grand Prix,ALO,96.39663157894738,93.252,3.891120494295672,57.0,16,2,30,5,Alpine,3
2021,Turkish Grand Prix,BOT,94.20867241379311,90.432,2.765977441447066,58.0,1,4,30,1,Mercedes,9
2021,Turkish Grand Prix,GAS,94.9723275862069,92.814,3.395000102772039,58.0,6,9,30,4,AlphaTauri,2
2021,Turkish Grand Prix,GIO,96.06301754385964,92.904,2.94938191764229,57.0,11,10,30,16,Alfa Romeo Racing,1
2021,Turkish Grand Prix,HAM,94.92956896551723,92.763,2.6537488221287586,58.0,5,12,30,11,Mercedes,9
2021,Turkish Grand Prix,LAT,96.49331578947368,93.672,4.224680292882254,57.0,17,16,30,15,Williams,14
2021,Turkish Grand Prix,LEC,94.86063793103449,92.737,2.8309889952395726,58.0,4,18,30,3,Ferrari,5
2021,Turkish Grand Prix,MAZ,98.34876785714286,95.438,3.3103975152187126,56.0,20,20,30,18,Haas F1 Team,6
2021,Turkish Grand Prix,MSC,97.91766071428572,94.209,3.346353713178165,56.0,19,21,30,14,Haas F1 Team,6
2021,Turkish Grand Prix,NOR,95.02268965517241,92.446,2.7467616480355876,58.0,7,22,30,7,McLaren,8
2021,Turkish Grand Prix,OCO,96.04977192982457,94.584,1.6323923724918048,57.0,10,23,30,12,Alpine,3
2021,Turkish Grand Prix,PER,94.78575862068965,92.459,2.5958368782742505,58.0,3,24,30,6,Red Bull Racing,12
2021,Turkish Grand Prix,RAI,96.15131578947368,92.586,3.0291112272525873,57.0,12,26,30,17,Alfa Romeo Racing,1
